state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,01-03-2019,1960,2560,2430
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,02-03-2019,1600,2600,2400
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,03-03-2019,1600,2600,2400
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,05-03-2019,1600,2200,2000
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,06-03-2019,1600,2200,2000
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,08-03-2019,1700,2000,1900
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,13-03-2019,2000,2800,2400
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,20-03-2019,1700,2800,2200
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,21-03-2019,1700,2800,2200
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,22-03-2019,1700,2800,2200
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,23-03-2019,1700,2400,2100
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,27-03-2019,2000,2800,2400
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,03-04-2019,2200,2600,2500
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,05-04-2019,2200,2600,2500
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,10-04-2019,2000,2500,2300
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,13-04-2019,2000,2600,2100
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,17-04-2019,2100,2600,2200
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,19-04-2019,2100,2600,2200
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,23-04-2019,2000,2500,2100
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,26-04-2019,2000,2600,2200
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,01-05-2019,2000,2400,2250
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,03-05-2019,2100,2800,2400
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,08-05-2019,2000,2500,2250
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,10-05-2019,2000,2600,2200
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,22-05-2019,1950,2500,2450
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,24-05-2019,2000,31200,2650
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,29-05-2019,2450,2890,2600
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,03-06-2019,2000,2650,2450
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,05-06-2019,2000,2830,2450
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,12-06-2019,2100,2600,2450
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,14-06-2019,2000,2650,2450
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,15-06-2019,2150,2833,2450
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,26-06-2019,2350,2800,2500
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,28-06-2019,2000,2450,2133
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,03-07-2019,2000,2700,2560
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,06-07-2019,2028,2800,2650
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,10-07-2019,2050,2500,2175
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,13-07-2019,2000,2650,2450
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,17-07-2019,2000,2650,2156
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,20-07-2019,2450,2650,2490
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,24-07-2019,2200,2750,2526
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,26-07-2019,2150,2833,2690
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,27-07-2019,2433,2890,2760
Maharashtra,Ahmednagar,Pathardi,Wheat,Maharashtra 2189,31-07-2019,2150,2650,2530
Maharashtra,Ahmednagar,Rahata,Wheat,Other,01-01-2019,2290,2290,2290
Maharashtra,Ahmednagar,Rahata,Wheat,Other,02-01-2019,2000,2300,2200
Maharashtra,Ahmednagar,Rahata,Wheat,Other,03-01-2019,2055,2055,2055
Maharashtra,Ahmednagar,Rahata,Wheat,Other,04-01-2019,1700,2055,1950
Maharashtra,Ahmednagar,Rahata,Wheat,Other,05-01-2019,1960,1960,1960
Maharashtra,Ahmednagar,Rahata,Wheat,Other,07-01-2019,1400,2141,2070
Maharashtra,Ahmednagar,Rahata,Wheat,Other,09-01-2019,1800,2326,1800
Maharashtra,Ahmednagar,Rahata,Wheat,Other,10-01-2019,2070,2131,2070
Maharashtra,Ahmednagar,Rahata,Wheat,Other,11-01-2019,3400,3450,3425
Maharashtra,Ahmednagar,Rahata,Wheat,Other,14-01-2019,1800,2111,2045
Maharashtra,Ahmednagar,Rahata,Wheat,Other,17-01-2019,2112,2276,2200
Maharashtra,Ahmednagar,Rahata,Wheat,Other,18-01-2019,1800,1800,1800
Maharashtra,Ahmednagar,Rahata,Wheat,Other,19-01-2019,2100,2251,2200
Maharashtra,Ahmednagar,Rahata,Wheat,Other,22-01-2019,2100,2100,2100
Maharashtra,Ahmednagar,Rahata,Wheat,Other,23-01-2019,2050,2201,2050
Maharashtra,Ahmednagar,Rahata,Wheat,Other,25-01-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahata,Wheat,Other,28-01-2019,1985,2476,1985
Maharashtra,Ahmednagar,Rahata,Wheat,Other,29-01-2019,2020,2325,2020
Maharashtra,Ahmednagar,Rahata,Wheat,Other,30-01-2019,2015,2375,2300
Maharashtra,Ahmednagar,Rahata,Wheat,Other,31-01-2019,2000,2250,2000
Maharashtra,Ahmednagar,Rahata,Wheat,Other,02-02-2019,3131,3131,3131
Maharashtra,Ahmednagar,Rahata,Wheat,Other,04-02-2019,2005,2276,2205
Maharashtra,Ahmednagar,Rahata,Wheat,Other,05-02-2019,1986,1986,1986
Maharashtra,Ahmednagar,Rahata,Wheat,Other,07-02-2019,1980,2327,1980
Maharashtra,Ahmednagar,Rahata,Wheat,Other,18-02-2019,1325,2150,1325
Maharashtra,Ahmednagar,Rahata,Wheat,Other,01-03-2019,2112,2200,2112
Maharashtra,Ahmednagar,Rahata,Wheat,Other,25-03-2019,1855,1900,1881
Maharashtra,Ahmednagar,Rahata,Wheat,Other,01-04-2019,1836,2000,1871
Maharashtra,Ahmednagar,Rahata,Wheat,Other,02-04-2019,1836,1999,1950
Maharashtra,Ahmednagar,Rahata,Wheat,Other,04-04-2019,1825,2026,1826
Maharashtra,Ahmednagar,Rahata,Wheat,Other,12-04-2019,1800,2011,1900
Maharashtra,Ahmednagar,Rahata,Wheat,Other,15-04-2019,1800,2086,1950
Maharashtra,Ahmednagar,Rahata,Wheat,Other,06-05-2019,1711,2081,2025
Maharashtra,Ahmednagar,Rahata,Wheat,Other,07-05-2019,2081,2081,2081
Maharashtra,Ahmednagar,Rahata,Wheat,Other,21-05-2019,1800,2175,2050
Maharashtra,Ahmednagar,Rahata,Wheat,Other,27-05-2019,1880,2220,2100
Maharashtra,Ahmednagar,Rahata,Wheat,Other,28-05-2019,1651,2150,1925
Maharashtra,Ahmednagar,Rahata,Wheat,Other,11-06-2019,1914,2040,1914
Maharashtra,Ahmednagar,Rahata,Wheat,Other,13-06-2019,1926,2046,1950
Maharashtra,Ahmednagar,Rahata,Wheat,Other,14-06-2019,1901,1951,1925
Maharashtra,Ahmednagar,Rahata,Wheat,Other,21-06-2019,1812,2026,1912
Maharashtra,Ahmednagar,Rahata,Wheat,Other,24-06-2019,1900,2021,1950
Maharashtra,Ahmednagar,Rahata,Wheat,Other,25-06-2019,2056,2056,2056
Maharashtra,Ahmednagar,Rahata,Wheat,Other,04-07-2019,1815,1955,1900
Maharashtra,Ahmednagar,Rahata,Wheat,Other,05-07-2019,1850,1991,1875
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,01-01-2019,1900,1900,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,02-01-2019,2100,2100,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,03-01-2019,2100,2100,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,04-01-2019,1800,2050,1925
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,08-01-2019,1900,2100,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,09-01-2019,2050,2200,2125
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,10-01-2019,1800,1900,1850
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,11-01-2019,1800,2200,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,12-01-2019,1900,1975,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,13-01-2019,1800,2200,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,14-01-2019,1500,1975,1725
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,15-01-2019,2250,2300,2275
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,16-01-2019,2000,2300,2150
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,17-01-2019,1800,2000,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,18-01-2019,1850,2200,2025
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,19-01-2019,2100,2200,2150
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,21-01-2019,2000,2160,2050
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,22-01-2019,1850,2100,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,23-01-2019,2000,2100,2050
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,24-01-2019,1800,2250,2050
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,25-01-2019,1800,2300,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,27-01-2019,1900,2100,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,28-01-2019,2000,2200,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,30-01-2019,1900,2300,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,31-01-2019,1800,2000,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,01-02-2019,1850,2100,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,02-02-2019,2000,2200,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,03-02-2019,1850,1900,1875
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,04-02-2019,2100,2200,2150
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,05-02-2019,1700,2000,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,06-02-2019,1800,2200,1850
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,07-02-2019,1900,2100,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,08-02-2019,1850,2200,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,10-02-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,11-02-2019,2000,2250,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,12-02-2019,1800,2200,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,14-02-2019,2000,2250,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,15-02-2019,2000,2250,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,16-02-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,18-02-2019,1800,2300,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,19-02-2019,1850,1850,1850
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,22-02-2019,1850,2275,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,23-02-2019,1800,2165,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,02-03-2019,1800,2150,1975
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,03-03-2019,1900,2000,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,04-03-2019,2100,2100,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,06-03-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,07-03-2019,1500,1800,1650
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,08-03-2019,1500,1800,1650
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,09-03-2019,1800,1900,1860
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,11-03-2019,1750,1970,1860
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,12-03-2019,1750,1900,1855
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,14-03-2019,1700,1950,1825
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,15-03-2019,1500,1500,1500
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,16-03-2019,1500,2100,1925
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,17-03-2019,1800,2000,1915
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,18-03-2019,1950,2050,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,19-03-2019,1950,2000,1970
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,20-03-2019,1900,2100,2015
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,22-03-2019,1700,2011,1855
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,23-03-2019,1750,2000,1895
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,24-03-2019,1850,1900,1865
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,25-03-2019,1750,2200,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,26-03-2019,1850,1925,1890
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,27-03-2019,1800,1900,1850
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,28-03-2019,1850,1875,1865
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,29-03-2019,1800,1875,1855
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,30-03-2019,1750,1900,1825
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,31-03-2019,1820,2000,1920
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,01-04-2019,1850,2000,1850
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,02-04-2019,1850,1900,1870
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,03-04-2019,1850,1900,1875
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,04-04-2019,1850,1900,1875
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,05-04-2019,1700,2000,1895
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,06-04-2019,1825,2200,2025
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,07-04-2019,1800,2000,1915
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,08-04-2019,1825,1950,1885
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,09-04-2019,1800,2200,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,10-04-2019,1550,1900,1750
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,11-04-2019,1900,1900,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,12-04-2019,1540,2100,1895
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,13-04-2019,1600,1875,1705
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,14-04-2019,1850,2100,1985
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,15-04-2019,1800,2100,2015
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,17-04-2019,1850,2000,1925
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,18-04-2019,1800,1800,1800
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,19-04-2019,1850,2100,1975
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,20-04-2019,1825,1950,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,21-04-2019,1981,2025,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,22-04-2019,1900,2000,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,24-04-2019,1800,2050,1925
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,25-04-2019,1800,2025,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,26-04-2019,1700,1700,1700
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,27-04-2019,1900,2100,2005
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,28-04-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,29-04-2019,1900,2050,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,30-04-2019,2000,2025,2010
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,01-05-2019,1750,2100,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,02-05-2019,1850,2100,1980
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,03-05-2019,1500,2000,1825
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,04-05-2019,1850,1900,1880
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,05-05-2019,1950,2000,1985
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,06-05-2019,2100,2100,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,07-05-2019,1950,2000,1980
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,08-05-2019,1950,1975,1960
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,09-05-2019,1550,2100,1850
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,16-05-2019,1825,2100,1995
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,17-05-2019,2000,2050,2035
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,18-05-2019,2100,2100,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,19-05-2019,2100,2150,2130
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,20-05-2019,1900,2000,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,21-05-2019,1900,2115,2025
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,22-05-2019,1950,2100,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,23-05-2019,2050,2150,2075
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,24-05-2019,1700,2000,1895
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,25-05-2019,1800,2100,1985
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,26-05-2019,2000,2050,2035
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,27-05-2019,1850,2100,1995
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,29-05-2019,1900,2100,2015
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,30-05-2019,1800,2100,1955
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,31-05-2019,1800,2000,1965
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,01-06-2019,1860,2000,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,02-06-2019,2050,2050,2050
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,03-06-2019,1800,2000,1905
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,04-06-2019,1800,2100,1995
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,05-06-2019,1850,2000,1945
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,06-06-2019,1875,2000,1940
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,07-06-2019,2100,2100,2100
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,08-06-2019,1850,1850,1850
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,09-06-2019,1900,1900,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,10-06-2019,1950,2100,2015
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,11-06-2019,1860,2050,1965
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,12-06-2019,1515,2100,1785
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,14-06-2019,1850,2050,1965
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,15-06-2019,1875,2050,1975
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,16-06-2019,1950,2000,1985
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,17-06-2019,1850,1850,1850
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,18-06-2019,1850,2025,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,19-06-2019,1875,2100,1995
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,20-06-2019,1750,2100,1990
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,21-06-2019,1850,2100,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,22-06-2019,1800,2000,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,23-06-2019,1950,2125,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,24-06-2019,1850,2100,1985
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,25-06-2019,1800,2000,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,26-06-2019,1850,2000,1915
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,27-06-2019,1900,2050,1955
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,29-06-2019,1800,2000,1905
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,30-06-2019,1900,2050,1945
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,01-07-2019,1800,2100,1915
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,02-07-2019,1900,1900,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,03-07-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,04-07-2019,1850,2050,1975
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,05-07-2019,1950,2050,1985
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,06-07-2019,1800,1950,1875
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,07-07-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,08-07-2019,1800,2000,1915
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,09-07-2019,1900,1900,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,11-07-2019,1800,2000,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,12-07-2019,1900,2000,1985
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,13-07-2019,1850,2100,1915
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,14-07-2019,1900,1900,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,15-07-2019,1900,2100,2015
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,16-07-2019,1800,2011,1906
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,17-07-2019,1795,2000,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,18-07-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,19-07-2019,1900,1900,1900
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,20-07-2019,1900,2000,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,21-07-2019,1800,1950,1895
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,22-07-2019,2050,2100,2085
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,23-07-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,24-07-2019,1900,2050,1985
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,25-07-2019,1500,2000,1800
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,26-07-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,27-07-2019,1600,2000,1875
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,28-07-2019,1900,1975,1945
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,29-07-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,30-07-2019,1800,1950,1875
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,31-07-2019,1900,2100,2025
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,01-08-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,02-08-2019,1950,1950,1950
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,03-08-2019,1900,2010,1955
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,06-08-2019,2050,2050,2050
Maharashtra,Ahmednagar,Rahuri,Wheat,Other,07-08-2019,2021,2100,2025
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,01-01-2019,2000,2526,2263
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,02-01-2019,2000,2000,2000
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,04-01-2019,2500,2500,2500
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,05-01-2019,2175,2575,2375
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,08-01-2019,1800,2352,2076
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,09-01-2019,1800,2500,2150
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,10-01-2019,2252,2252,2252
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,11-01-2019,1976,2320,2150
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,12-01-2019,2499,2545,2522
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,15-01-2019,2250,2250,2250
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,16-01-2019,2000,2522,2261
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,18-01-2019,2500,2500,2500
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,19-01-2019,2000,2550,2300
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,22-01-2019,2451,2451,2451
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,24-01-2019,2200,2200,2200
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,25-01-2019,2000,2351,2175
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,29-01-2019,1850,1850,1850
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,30-01-2019,2370,2370,2370
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,31-01-2019,1800,2475,2137
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,01-02-2019,2600,2600,2600
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,02-02-2019,1900,2000,1950
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,06-02-2019,1950,2446,2098
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,07-02-2019,2376,2376,2376
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,08-02-2019,1800,2400,2100
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,12-02-2019,2097,2097,2097
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,13-02-2019,2325,2475,2400
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,14-02-2019,1900,2500,2200
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,15-02-2019,2175,2175,2175
